Backoff;CC;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
15;MVCC;768.818462395858;False;All;1.0;15.0;False;8;4;3504;0;0;4783492.0;0.0;1896291821.0;570550669.0;0.39810300000000004;0.0;0.0;1e-05;8.175017;0.024794;0.785845;0.35645;3.91537;0.018729;0.019629;0.83746;785638
15;NO WAIT;238.41533127822706;False;All;1.0;15.0;False;112;4;156890350;0;0;179188575.0;0.0;4459665650.0;0.0;4363.427606;0.0;0.0;0.00047000000000000004;4722.041028000001;4338.747138000001;154.08236000000002;9.189328999999999;329.316302;9.740789;0.0;0.0;10051848
15;NO WAIT;99.95494686654247;False;All;1.0;15.0;False;224;4;573252608;0;0;314035865.0;0.0;11767447767.0;0.0;41188.23022;0.0;0.0;0.002241;42655.565829;41041.52542;735.3761030000001;19.945576000000003;1489.293698;29.447570000000002;0.0;0.0;19034084
15;NO WAIT;2446.4591828531206;False;All;1.0;15.0;False;28;4;3392077;0;0;22010518.0;0.0;321090425.0;0.0;0.9906149999999999;0.0;0.0;1.1e-05;31.507261;12.598977;1.529924;0.964584;5.352412999999999;15.483044;0.0;0.0;2752901
15;NO WAIT;1024.6516603731407;False;All;1.0;15.0;False;56;4;30631727;0;0;57391303.0;0.0;877724517.0;0.0;189.12845;0.0;0.0;5.5e-05;298.213057;236.704381;16.454604999999997;2.6097759999999997;36.58952;56.723455;0.0;0.0;5456509
15;NO WAIT;1381.2737537119424;False;All;1.0;15.0;False;8;4;183583;0;0;5802083.0;0.0;84545549.0;0.0;0.08817799999999999;0.0;0.0;6e-06;4.59665;0.125692;0.387946;0.324187;1.52892;0.091927;0.0;0.0;793654
15;OCC;1039.9056615029026;False;All;1.0;15.0;False;112;4;22705704;0;0;177437659.0;0.0;50443668438.0;0.0;592.818107;0.0;0.0;0.00010800000000000001;1112.3340230000001;906.5501869999999;189.277835;3.7539870000000004;176.989629;1.583577;1.077831;0.0;10327879
15;OCC;725.482809482946;False;All;1.0;15.0;False;224;4;54094365;0;0;392878081.0;0.0;205906740898.0;0.0;2916.679748;0.0;0.0;0.000309;6180.0924700000005;5472.571732;698.388087;6.865474000000001;649.934081;3.113843;2.281237;0.0;20015852
15;OCC;2080.8226403661247;False;All;1.0;15.0;False;28;4;2780054;0;0;34872956.0;0.0;1139974025.0;0.0;3.248723;0.0;0.0;1.3000000000000001e-05;37.012723;18.457455;8.601841;1.009973;10.96931;0.971671;0.205592;0.0;2750604
15;OCC;1885.8056941540742;False;All;1.0;15.0;False;56;4;12702519;0;0;111594628.0;0.0;5684457093.0;0.0;56.740373999999996;0.0;0.0;2.9999999999999997e-05;161.696854;115.603873;36.459359;1.982227;31.398367999999998;2.536088;0.615648;0.0;5445158
15;OCC;1018.2840815021312;False;All;1.0;15.0;False;8;4;129606;0;0;4956074.0;0.0;115749011.0;0.0;0.12579200000000001;0.0;0.0;8e-06;6.2043040000000005;0.889949;1.333399;0.339491;2.783346;0.042989;0.041250999999999996;0.0;789718
15;SILO;1370.1118646147236;False;All;1.0;15.0;False;112;4;39309128;0;0;645663266.0;0.0;31611275673.0;0.0;357.753983;0.0;0.0;8.2e-05;647.436548;547.373247;168.423824;2.856622;74.901911;3.559474;0.0;0.0;7920183
15;SILO;721.1997694443332;False;All;1.0;15.0;False;224;4;135777633;0;0;2355930295.0;0.0;178639829075.0;0.0;4026.352343;0.0;0.0;0.00031099999999999997;5572.689746;5100.141702;1048.898307;7.524008;399.232021;11.185896000000001;0.0;0.0;17942065
15;SILO;3681.738861709619;False;All;1.0;15.0;False;28;4;1912124;0;0;35530597.0;0.0;400586565.0;0.0;0.298094;0.0;0.0;8e-06;20.813248;8.577551;3.063127;0.9330950000000001;4.335486;2.656636;0.0;0.0;2736748
15;SILO;4583.946803218628;False;All;1.0;15.0;False;56;4;6736438;0;0;96882695.0;0.0;1129201435.0;0.0;0.913359;0.0;0.0;1.2e-05;67.574765;38.367201;7.978427000000001;1.803652;8.935830000000001;14.484445999999998;0.0;0.0;5531413
15;SILO;1510.5658260950154;False;All;1.0;15.0;False;8;4;108931;0;0;5754784.0;0.0;61350903.0;0.0;0.043654000000000005;0.0;0.0;5e-06;4.186516;0.51635;0.703607;0.321324;1.441667;0.041044;0.0;0.0;790501
15;TICTOC;1958.1147715020847;False;All;1.0;15.0;False;112;4;49360884;0;0;746549006.0;0.0;37576304332.0;0.0;177.116944;0.0;0.0;5.6999999999999996e-05;475.388167;398.591827;114.636825;2.93262;51.736482;70.661247;0.0;0.0;8311291
15;TICTOC;1070.3694250406286;False;All;1.0;15.0;False;224;4;171218798;0;0;2638061207.0;0.0;281661200886.0;0.0;2450.058892;0.0;0.0;0.00020899999999999998;3539.078639;3246.353866;563.115731;6.819522999999999;243.589681;13.716473;0.0;0.0;16911257
15;TICTOC;4028.26274447221;False;All;1.0;15.0;False;28;4;1861017;0;0;34687356.0;0.0;388856407.0;0.0;0.296321;0.0;0.0;7.000000000000001e-06;19.093121;7.499439;2.640963;0.923385;3.688853;3.929995;0.0;0.0;2746861
15;TICTOC;5302.390876712567;False;All;1.0;15.0;False;56;4;5991939;0;0;92712202.0;0.0;1064135166.0;0.0;0.867375;0.0;0.0;1.1e-05;58.160088;29.61182;6.151547;1.67703;7.117703;23.186811;0.0;0.0;5506920
15;TICTOC;1792.1355009656304;False;All;1.0;15.0;False;8;4;116668;0;0;5664883.0;0.0;62149424.0;0.0;0.043257;0.0;0.0;4e-06;3.549495;0.45046;0.5804199999999999;0.321802;1.175829;0.044663999999999995;0.0;0.0;795147
15;WAIT DIE;320.2077172747226;False;All;1.0;15.0;False;112;4;120424335;0;0;110858832.0;0.0;10355159569.0;0.0;3527.0749100000003;0.0;0.0;0.00035;3832.027168;2492.902042;116.319726;8.476559;349.40550099999996;13.948973;0.39334600000000003;931.286833;10955756
15;WAIT DIE;138.52738770027312;False;All;1.0;15.0;False;224;4;448197385;0;0;198894707.0;0.0;25525841431.0;0.0;34257.384046;0.0;0.0;0.0016170000000000002;35465.245231;24648.426234;584.5782469999999;20.053988;1821.696036;26.591366999999998;0.802575;8848.682103000001;21932624
15;WAIT DIE;2176.247751219183;False;All;1.0;15.0;False;28;4;3346371;0;0;19036778.0;0.0;1467035423.0;0.0;2.067572;0.0;0.0;1.3000000000000001e-05;35.718799;9.233741;1.666205;0.9848620000000001;5.911233;16.903896;0.08321;2.310981;2776177
15;WAIT DIE;1725.524490462182;False;All;1.0;15.0;False;56;4;17483023;0;0;41243184.0;0.0;3150428196.0;0.0;50.180904999999996;0.0;0.0;3.2e-05;177.777923;93.336467;6.763934;2.067704;21.033926;88.29776;0.171444;18.6171;5477860
15;WAIT DIE;1350.0952851966001;False;All;1.0;15.0;False;8;4;153049;0;0;5572365.0;0.0;126116974.0;0.0;0.122126;0.0;0.0;6e-06;4.658646;0.11220699999999999;0.392227;0.322326;1.528504;0.095957;0.020255000000000002;0.075388;786202
15;DL DETECT;1473.4832078453928;False;All;1.0;15.0;False;16;4;45;3826821;25;15793283.0;0.0;1271500602.0;0.0;3.680392;3.021648;0.0;1.1e-05;17.027267000000002;0.03923;1.440432;1.343656;4.740062;0.057370000000000004;0.0;5.259821;1568087
15;DL DETECT;253.96438403478297;False;All;1.0;15.0;False;1;4;0;0;0;469501.0;0.0;5534688.0;0.0;0.004155;0.0;0.0;4e-06;0.393756;0.0;0.049102;0.033795;0.13255;0.002228;0.0;0.0;100000
15;DL DETECT;374.2948763843409;False;All;1.0;15.0;False;2;4;0;3;0;1313343.0;0.0;14210377.0;0.0;0.010535;2.2e-05;0.0;5e-06;1.061516;0.0;0.09336699999999999;0.08218500000000001;0.324929;0.00469;0.0;6.500000000000001e-05;198660
15;DL DETECT;712.8727781409025;False;All;1.0;15.0;False;4;4;0;200;0;2611464.0;0.0;27939469.0;0.0;0.021324;9.300000000000001e-05;0.0;6e-06;2.204629;0.0;0.190816;0.173598;0.7323810000000001;0.012253;0.0;0.000149;392905
