Backoff;CC;Configuration;Configuration Detailed;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;neworder_cnt;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;WAIT DIE;3;28skt-3-config-base+alloc+index+latch;229.04516970024156;False;All;1.0;15.0;False;224;4;257450871;0;0;644814940.0;0.0;10407722994.0;0.0;17422.193931;0.0;0.0;0.000978;0.0;20908.749581;7189.481276;505.348679;15.8223;1273.468944;80.443813;0.572441;12314.958629;21379679
0;WAIT DIE;4;28skt-4-config-base+alloc+index+latch+replicate_item;234.62195511073028;False;All;1.0;15.0;False;224;4;250498896;0;0;1117858853.0;0.0;10527624375.0;0.0;17010.658539;0.0;0.0;0.0009550000000000001;0.0;20535.810324000002;6950.778359;511.129055;18.781847;1250.826998;87.118767;1.240068;12196.037743;21509607
0;WAIT DIE;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;245.2144625575089;False;All;1.0;15.0;False;224;4;240355730;0;0;651332298.0;0.0;10234052019.0;0.0;16108.447265;0.0;0.0;0.0009130000000000001;0.0;19505.365149;6464.775956;499.540765;12.676662;1203.14253;71.602919;0.597662;11711.738168;21352668
0;WAIT DIE;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;257.62156703746604;False;All;1.0;15.0;False;224;4;241551530;0;0;391490496.0;0.0;10914651485.0;0.0;15268.097044999999;0.0;0.0;0.000869;0.0;18501.169288;6148.152134;474.64608899999996;12.424173;1153.2835029999999;77.534973;0.596468;11084.535286;21278126
0;WAIT DIE;1;28skt-1-config-base+alloc;847.8984168446592;False;All;1.0;15.0;False;28;4;8403665;0;0;21899555.0;0.0;327888181.0;0.0;17.145935;0.0;0.0;3.3e-05;0.0;91.21732800000001;31.334753999999997;4.8353980000000005;1.607848;12.914014;48.354092;0.06131;16.255379;2762251
0;WAIT DIE;2;28skt-2-config-base+alloc+index;920.8628242498681;False;All;1.0;15.0;False;28;4;7857414;0;0;32282666.0;0.0;312421458.0;0.0;15.201757999999998;0.0;0.0;2.9999999999999997e-05;0.0;83.880489;28.992342999999998;4.824342;1.270918;12.994093;45.474088;0.061191999999999996;14.139172;2758658
0;WAIT DIE;3;28skt-3-config-base+alloc+index+latch;1117.976061316032;False;All;1.0;15.0;False;28;4;6685711;0;0;26805188.0;0.0;249895204.0;0.0;11.199488;0.0;0.0;2.5e-05;0.0;68.739869;24.302543;2.600963;1.8523189999999998;9.070188;39.288311;0.059525;10.028552000000001;2744626
0;WAIT DIE;4;28skt-4-config-base+alloc+index+latch+replicate_item;1111.191720082398;False;All;1.0;15.0;False;28;4;6717668;0;0;25028901.0;0.0;251562323.0;0.0;11.356950999999999;0.0;0.0;2.5e-05;0.0;69.17344200000001;24.481317;2.616812;2.022139;9.162478;39.402854;0.06105599999999999;10.162415;2745177
0;WAIT DIE;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1203.4326540332904;False;All;1.0;15.0;False;28;4;6328833;0;0;25557471.0;0.0;247991726.0;0.0;9.79401;0.0;0.0;2.3e-05;0.0;64.126008;22.887863;2.625282;0.8615360000000001;7.93117;37.700314;0.061183;8.595195;2756119
0;WAIT DIE;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1239.4970021651634;False;All;1.0;15.0;False;28;4;6153539;0;0;18004027.0;0.0;252125526.0;0.0;9.46263;0.0;0.0;2.3e-05;0.0;62.122335;22.089256;2.688189;0.843477;8.016332;36.584785;0.061805;8.206756;2750016
0;WAIT DIE;1;28skt-1-config-base+alloc;231.31473646584587;False;All;1.0;15.0;False;2;4;8;0;0;1244336.0;0.0;21304926.0;0.0;0.017225999999999998;0.0;0.0;9e-06;0.0;1.7261330000000001;5.5e-05;0.346211;0.12172999999999999;0.9393030000000001;0.011004;0.004331000000000001;1.2e-05;199640
0;WAIT DIE;2;28skt-2-config-base+alloc+index;252.12187739249916;False;All;1.0;15.0;False;2;4;7;0;0;1266924.0;0.0;20494483.0;0.0;0.017625;0.0;0.0;8e-06;0.0;1.577848;6.1e-05;0.34531100000000003;0.12099800000000001;0.942349;0.010812;0.00414;6e-06;198905
0;WAIT DIE;3;28skt-3-config-base+alloc+index+latch;353.84172916528394;False;All;1.0;15.0;False;2;4;6;0;0;1342037.0;0.0;11352215.0;0.0;0.008509000000000001;0.0;0.0;6e-06;0.0;1.130025;4.1e-05;0.134098;0.143901;0.5144380000000001;0.010878;0.004233;1e-05;199925
0;WAIT DIE;4;28skt-4-config-base+alloc+index+latch+replicate_item;355.1942706103298;False;All;1.0;15.0;False;2;4;3;0;0;1229888.0;0.0;11056694.0;0.0;0.00812;0.0;0.0;6e-06;0.0;1.118723;2.8000000000000003e-05;0.129774;0.143874;0.507478;0.010888;0.004218;3.1e-05;198682
0;WAIT DIE;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;368.63239521383025;False;All;1.0;15.0;False;2;4;2;0;0;1185072.0;0.0;11267519.0;0.0;0.008643000000000001;0.0;0.0;5e-06;0.0;1.085043;2.1e-05;0.129245;0.076445;0.438959;0.010837000000000001;0.004207;1e-06;199991
0;WAIT DIE;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;400.8390164839928;False;All;1.0;15.0;False;2;4;9;0;0;952465.0;0.0;11201449.0;0.0;0.008313;0.0;0.0;5e-06;0.0;0.9921139999999999;6.1e-05;0.133476;0.076456;0.43261000000000005;0.010928;0.004293;0.0;198839
0;WAIT DIE;1;28skt-1-config-base+alloc;435.28371561985716;False;All;1.0;15.0;False;4;4;23;0;0;2468797.0;0.0;42819495.0;0.0;0.035637;0.0;0.0;9e-06;0.0;3.587536;0.00015;0.67681;0.243181;1.957916;0.021503;0.008435;5.6000000000000006e-05;390399
0;WAIT DIE;2;28skt-2-config-base+alloc+index;477.17744753928196;False;All;1.0;15.0;False;4;4;18;0;0;2509277.0;0.0;42018684.0;0.0;0.036058;0.0;0.0;8e-06;0.0;3.253339;0.000136;0.671978;0.23667600000000003;1.944567;0.021228;0.008387;8.4e-05;388105
0;WAIT DIE;3;28skt-3-config-base+alloc+index+latch;657.2469390641176;False;All;1.0;15.0;False;4;4;23;0;0;2397047.0;0.0;22861885.0;0.0;0.017473;0.0;0.0;6e-06;0.0;2.383013;0.00011;0.290451;0.28117;1.105697;0.021473;0.008397;4e-05;391557
0;WAIT DIE;4;28skt-4-config-base+alloc+index+latch+replicate_item;661.506157454335;False;All;1.0;15.0;False;4;4;25;0;0;2307753.0;0.0;22941699.0;0.0;0.017726;0.0;0.0;6e-06;0.0;2.386457;0.000148;0.287908;0.281024;1.095294;0.026936;0.008867;4e-05;394664
0;WAIT DIE;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;720.2756009287549;False;All;1.0;15.0;False;4;4;23;0;0;2297713.0;0.0;22829075.0;0.0;0.01822;0.0;0.0;6e-06;0.0;2.1814150000000003;0.000134;0.27902899999999997;0.15146300000000001;0.9613700000000001;0.022307;0.009181;2.1e-05;392805
0;WAIT DIE;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;751.0170668783487;False;All;1.0;15.0;False;4;4;24;0;0;1858768.0;0.0;22557740.0;0.0;0.017633000000000003;0.0;0.0;5e-06;0.0;2.0962240000000003;0.00015;0.286392;0.152794;0.963018;0.022181;0.009055;5e-06;393575
0;WAIT DIE;1;28skt-1-config-base+alloc;983.5389331031853;False;All;1.0;15.0;False;56;4;28782724;0;0;51512270.0;0.0;717525717.0;0.0;85.507462;0.0;0.0;5.6999999999999996e-05;0.0;312.920908;127.65564099999999;11.789557;3.2574560000000004;30.33502;166.859474;0.12604100000000001;78.550023;5495891
0;WAIT DIE;2;28skt-2-config-base+alloc+index;1066.9232398379138;False;All;1.0;15.0;False;56;4;27229251;0;0;75034013.0;0.0;671981873.0;0.0;76.540374;0.0;0.0;5.2000000000000004e-05;0.0;289.636934;121.50881799999999;12.020864;2.51193;30.25361;157.944198;0.125685;68.19561999999999;5518221
0;WAIT DIE;3;28skt-3-config-base+alloc+index+latch;1052.533914976032;False;All;1.0;15.0;False;56;4;26621040;0;0;71386948.0;0.0;619732283.0;0.0;108.539872;0.0;0.0;5.3e-05;0.0;294.59552;134.045121;11.04561;3.597051;32.408307;125.69791200000002;0.128966;76.361579;5536996
0;WAIT DIE;4;28skt-4-config-base+alloc+index+latch+replicate_item;1052.2968224642507;False;All;1.0;15.0;False;56;4;26641434;0;0;63411726.0;0.0;624970024.0;0.0;107.765456;0.0;0.0;5.3e-05;0.0;294.434925;133.790763;10.970744;4.069454;32.121047999999995;126.386676;0.132481;76.133718;5532731
0;WAIT DIE;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1105.917424444838;False;All;1.0;15.0;False;56;4;25573516;0;0;67755406.0;0.0;618770570.0;0.0;102.478849;0.0;0.0;5.1e-05;0.0;279.80484;130.135764;11.365858;1.8807919999999998;30.579315;120.089324;0.132421;70.045525;5525733
0;WAIT DIE;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1126.2564672722442;False;All;1.0;15.0;False;56;4;25380184;0;0;40883627.0;0.0;632639373.0;0.0;100.83480300000001;0.0;0.0;5e-05;0.0;276.731044;129.08189299999998;11.554326;1.8409630000000001;31.236815999999997;119.157776;0.133905;68.510587;5565538
0;WAIT DIE;1;28skt-1-config-base+alloc;564.1857618221615;False;All;1.0;15.0;False;8;4;657364;0;0;5346395.0;0.0;91362925.0;0.0;0.940552;0.0;0.0;1.4000000000000001e-05;0.0;11.117785000000001;0.804171;1.294196;0.446618;3.686617;3.3231080000000004;0.019288;0.843857;784062
0;WAIT DIE;2;28skt-2-config-base+alloc+index;616.2453437858596;False;All;1.0;15.0;False;8;4;605518;0;0;5789736.0;0.0;90560747.0;0.0;0.860241;0.0;0.0;1.3000000000000001e-05;0.0;10.168132;0.601712;1.295461;0.40163699999999997;3.7310779999999997;3.074604;0.016269;0.761508;783258
0;WAIT DIE;3;28skt-3-config-base+alloc+index+latch;804.185714106855;False;All;1.0;15.0;False;8;4;487313;0;0;5287746.0;0.0;61521322.0;0.0;0.543347;0.0;0.0;1e-05;0.0;7.827386;0.246218;0.604874;0.529113;2.2578110000000002;2.637499;0.01685;0.491245;786834
0;WAIT DIE;4;28skt-4-config-base+alloc+index+latch+replicate_item;797.0204064280898;False;All;1.0;15.0;False;8;4;487605;0;0;5094972.0;0.0;61690618.0;0.0;0.5560390000000001;0.0;0.0;1e-05;0.0;7.856642;0.250963;0.605911;0.556621;2.2651220000000003;2.630105;0.016457;0.5051680000000001;782738
0;WAIT DIE;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;875.5328807821853;False;All;1.0;15.0;False;8;4;454846;0;0;5292552.0;0.0;61769240.0;0.0;0.482842;0.0;0.0;9e-06;0.0;7.200953999999999;0.196149;0.598935;0.26001399999999997;1.9627700000000001;2.488537;0.016689;0.42482;788084
0;WAIT DIE;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;905.0246086247274;False;All;1.0;15.0;False;8;4;437610;0;0;4205849.0;0.0;61701596.0;0.0;0.459425;0.0;0.0;9e-06;0.0;6.913633;0.17881;0.617079;0.261955;1.9638669999999998;2.396446;0.016447999999999997;0.402225;782126
0;MVCC;1;28skt-1-config-base+alloc;762.9322577502555;False;All;1.0;15.0;False;112;4;545121;0;0;174628600.0;0.0;69190262170.0;33484142579.0;664.948153;0.0;0.0;0.000147;0.0;1621.871556;70.41251899999999;22.20455;9.06425;110.09713400000001;0.524674;0.24160700000000002;1372.2654630000002;11048019
0;MVCC;2;28skt-2-config-base+alloc+index;820.9022685274011;False;All;1.0;15.0;False;112;4;523762;0;0;402928906.0;0.0;66750300172.0;33335388414.0;622.7471360000001;0.0;0.0;0.000136;0.0;1513.349805;63.23239;21.730567999999998;7.644162;109.302371;0.550808;0.242787;1283.2868310000001;11092074
0;MVCC;3;28skt-3-config-base+alloc+index+latch;811.9815466312695;False;All;1.0;15.0;False;112;4;545959;0;0;77726992.0;0.0;65594750283.0;33619050508.0;632.486272;0.0;0.0;0.000138;0.0;1532.6586929999999;66.500635;20.268856;7.633022;108.365796;0.42506400000000005;0.244881;1301.5996460000001;11111523
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;840.0499539930983;False;All;1.0;15.0;False;112;4;537738;0;0;76403543.0;0.0;63463442135.0;30199521480.0;611.065554;0.0;0.0;0.000133;0.0;1474.60484;63.403259999999996;21.531478;8.708119;99.464177;0.42103900000000005;0.241011;1254.4358359999999;11060194
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;862.930701821962;False;All;1.0;15.0;False;112;4;533733;0;0;80034627.0;0.0;63108561891.0;22227429828.0;597.144273;0.0;0.0;0.00013000000000000002;0.0;1435.875485;61.23225;20.690841;4.6400559999999995;101.81742;0.426454;0.240877;1222.842332;11063045
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;886.5827643388567;False;All;1.0;15.0;False;112;4;540697;0;0;73372125.0;0.0;60994690634.0;22439918939.0;581.768977;0.0;0.0;0.000126;0.0;1398.696354;60.391415;20.664435;4.671835;100.334586;0.412862;0.242285;1190.3370439999999;11071965
0;MVCC;1;28skt-1-config-base+alloc;962.7035870833244;False;All;1.0;15.0;False;16;4;43708;0;0;10074740.0;0.0;4760833748.0;2985317102.0;2.631513;0.0;0.0;1.7e-05;0.0;26.32473;0.45980299999999996;1.71897;1.245551;9.440288;0.037888;0.034825999999999996;7.8728229999999995;1583932
0;MVCC;2;28skt-2-config-base+alloc+index;1053.9401034619955;False;All;1.0;15.0;False;16;4;41972;0;0;10302202.0;0.0;4563629497.0;2917208996.0;2.4906650000000004;0.0;0.0;1.4999999999999999e-05;0.0;24.010169;0.412915;1.657572;1.132895;9.365343;0.037816;0.034506;7.270336;1581580
0;MVCC;3;28skt-3-config-base+alloc+index+latch;1036.515655702821;False;All;1.0;15.0;False;16;4;48973;0;0;10719189.0;0.0;4553283684.0;2903386848.0;2.7307669999999997;0.0;0.0;1.4999999999999999e-05;0.0;24.352404;0.473721;1.604215;1.112671;9.319328;0.037363;0.034973000000000004;7.710995;1577603
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;1030.5175883587312;False;All;1.0;15.0;False;16;4;48762;0;0;10701633.0;0.0;4591751804.0;2912912497.0;2.7301159999999998;0.0;0.0;1.6e-05;0.0;24.596013;0.47290200000000004;1.6647459999999998;1.230601;9.368129;0.037091000000000006;0.035341000000000004;7.7563770000000005;1584164
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1110.3483457298817;False;All;1.0;15.0;False;16;4;48940;0;0;11159892.0;0.0;4524415062.0;1616278635.0;2.679652;0.0;0.0;1.4000000000000001e-05;0.0;22.762788;0.428629;1.583785;0.6392479999999999;8.686713000000001;0.03734;0.035283999999999996;7.2898320000000005;1579664
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1132.4265111110644;False;All;1.0;15.0;False;16;4;49571;0;0;9749311.0;0.0;4369321772.0;1638633631.0;2.645871;0.0;0.0;1.4000000000000001e-05;0.0;22.356679;0.42314399999999996;1.634891;0.627826;8.66645;0.037409;0.035762999999999996;7.168914;1582331
0;MVCC;1;28skt-1-config-base+alloc;130.9874356851691;False;All;1.0;15.0;False;1;4;0;0;0;517233.0;0.0;92879402.0;130366578.0;0.0056359999999999995;0.0;0.0;8e-06;0.0;0.763432;0.0;0.059412;0.084399;0.383169;0.001959;0.002132;0.0;100000
0;MVCC;2;28skt-2-config-base+alloc+index;143.63894913744812;False;All;1.0;15.0;False;1;4;0;0;0;521801.0;0.0;90278716.0;127179251.0;0.0056170000000000005;0.0;0.0;7.000000000000001e-06;0.0;0.69619;0.0;0.058077;0.075546;0.382439;0.001984;0.002129;0.0;100000
0;MVCC;3;28skt-3-config-base+alloc+index+latch;144.26038422310734;False;All;1.0;15.0;False;1;4;0;0;0;480862.0;0.0;93372508.0;128320033.0;0.0057;0.0;0.0;7.000000000000001e-06;0.0;0.693191;0.0;0.05563200000000001;0.07446599999999999;0.383127;0.001963;0.002106;0.0;100000
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;142.80981160529655;False;All;1.0;15.0;False;1;4;0;0;0;494568.0;0.0;90971383.0;127566699.0;0.005646;0.0;0.0;7.000000000000001e-06;0.0;0.700232;0.0;0.057481;0.083509;0.38214000000000004;0.001971;0.00214;0.0;100000
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;149.10173658792604;False;All;1.0;15.0;False;1;4;0;0;0;491031.0;0.0;94831363.0;89381416.0;0.00604;0.0;0.0;7.000000000000001e-06;0.0;0.670683;0.0;0.055719000000000005;0.033095;0.35205;0.0023239999999999997;0.0021550000000000002;0.0;100000
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;152.48993185224944;False;All;1.0;15.0;False;1;4;0;0;0;505313.0;0.0;93981407.0;90919151.0;0.00606;0.0;0.0;7.000000000000001e-06;0.0;0.6557810000000001;0.0;0.058103999999999996;0.032513;0.352389;0.002301;0.002132;0.0;100000
0;MVCC;1;28skt-1-config-base+alloc;602.5772426274091;False;All;1.0;15.0;False;224;4;986879;0;0;2311531194.0;0.0;185897140459.0;88258597685.0;3660.839946;0.0;0.0;0.00037200000000000004;0.0;8201.894294;338.655563;60.912028;19.347727;292.657618;1.065884;0.47558500000000004;7415.211831999999;22063727
0;MVCC;2;28skt-2-config-base+alloc+index;626.3709010792414;False;All;1.0;15.0;False;224;4;930819;0;0;3286580067.0;0.0;184278792506.0;88890984863.0;3548.098751;0.0;0.0;0.00035800000000000003;0.0;7919.039648000001;308.4183;61.707429000000005;16.514312;302.829411;1.135222;0.48060200000000003;7179.645953;22144000
0;MVCC;3;28skt-3-config-base+alloc+index+latch;630.8459685779212;False;All;1.0;15.0;False;224;4;981956;0;0;223963513.0;0.0;177128726936.0;87654985627.0;3512.201675;0.0;0.0;0.00035499999999999996;0.0;7846.364467;322.327016;56.127523;16.311996;293.928226;0.844894;0.479868;7104.904011;22097533
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;677.1879585538992;False;All;1.0;15.0;False;224;4;989695;0;0;174362658.0;0.0;166901095565.0;75938522424.0;3286.0129920000004;0.0;0.0;0.000331;0.0;7321.639981;302.69276;59.407364;17.66433;258.918329;0.833995;0.47759799999999997;6633.003802;22134493
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;694.7002851068044;False;All;1.0;15.0;False;224;4;997966;0;0;162011584.0;0.0;164977357917.0;60872020952.0;3203.223505;0.0;0.0;0.000322;0.0;7134.7427290000005;297.351119;55.81483299999999;9.594807000000001;266.374105;0.855376;0.475872;6461.810329;22127267
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;702.7615441139493;False;All;1.0;15.0;False;224;4;969608;0;0;149563360.0;0.0;162307952628.0;60718383029.0;3171.439234;0.0;0.0;0.000319;0.0;7047.160428;286.027175;56.697520999999995;9.580654;264.36186200000003;0.84185;0.47602;6392.99892;22109256
0;MVCC;1;28skt-1-config-base+alloc;1106.3986278243933;False;All;1.0;15.0;False;28;4;142571;0;0;18826114.0;0.0;10281601126.0;5356986967.0;14.272959;0.0;0.0;2.5e-05;0.0;70.449292;2.557204;3.2593959999999997;2.187427;17.094076;0.07090700000000001;0.061963;36.116833;2783750
0;MVCC;2;28skt-2-config-base+alloc+index;1208.3580252850786;False;All;1.0;15.0;False;28;4;136854;0;0;18514414.0;0.0;9691809551.0;5225168529.0;13.25515;0.0;0.0;2.3e-05;0.0;64.086334;2.269756;3.157634;1.9223830000000002;16.866938;0.07064;0.060957000000000004;33.068594;2765687
0;MVCC;3;28skt-3-config-base+alloc+index+latch;1172.976073505429;False;All;1.0;15.0;False;28;4;143091;0;0;20943779.0;0.0;9670044832.0;5219374803.0;14.34942;0.0;0.0;2.4e-05;0.0;66.02179;2.4192139999999998;2.996205;1.9097950000000001;16.756939000000003;0.069287;0.062321;35.159489;2765785
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;1163.795127835249;False;All;1.0;15.0;False;28;4;142907;0;0;19296763.0;0.0;9721346161.0;5240666265.0;14.353748000000001;0.0;0.0;2.4e-05;0.0;66.48670899999999;2.426974;3.13232;2.12567;16.758159;0.06778200000000001;0.062123000000000005;35.346022999999995;2763461
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1239.3569231364013;False;All;1.0;15.0;False;28;4;141249;0;0;20325586.0;0.0;9528101676.0;2967785472.0;13.940839000000002;0.0;0.0;2.3e-05;0.0;62.699068000000004;2.2291830000000004;3.0065560000000002;1.096198;15.733917000000002;0.067951;0.062144000000000005;33.572433000000004;2775233
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1275.4351945208653;False;All;1.0;15.0;False;28;4;143951;0;0;18210279.0;0.0;9107485574.0;2979454678.0;13.592698;0.0;0.0;2.2e-05;0.0;60.955903;2.212539;3.121216;1.0934549999999998;15.652207999999998;0.068622;0.062601;32.573254999999996;2776618
0;MVCC;1;28skt-1-config-base+alloc;195.30714442825735;False;All;1.0;15.0;False;2;4;3;0;0;1142956.0;0.0;304055630.0;286067007.0;0.013363;0.0;0.0;1e-05;0.0;2.027678;5.9e-05;0.153764;0.158553;1.026054;0.004012;0.004365;3e-06;198010
0;MVCC;2;28skt-2-config-base+alloc+index;220.57337274806181;False;All;1.0;15.0;False;2;4;0;0;0;1178175.0;0.0;297729893.0;288873027.0;0.013415;0.0;0.0;9e-06;0.0;1.7929;0.0;0.150447;0.148205;0.9592780000000001;0.004002;0.004343;3.4e-05;197733
0;MVCC;3;28skt-3-config-base+alloc+index+latch;219.74566114785387;False;All;1.0;15.0;False;2;4;1;0;0;1231969.0;0.0;302459068.0;291355150.0;0.01356;0.0;0.0;9e-06;0.0;1.8023200000000001;2.3e-05;0.150053;0.147174;0.962799;0.0040219999999999995;0.0044009999999999995;9e-06;198026
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;219.8983942099838;False;All;1.0;15.0;False;2;4;2;0;0;1169077.0;0.0;294720335.0;290775169.0;0.013643;0.0;0.0;9e-06;0.0;1.796748;3.1e-05;0.151764;0.154865;0.961656;0.004045;0.004370000000000001;1.2e-05;197551
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;229.55026393507427;False;All;1.0;15.0;False;2;4;0;0;0;1215013.0;0.0;302511800.0;157761719.0;0.014091999999999999;0.0;0.0;9e-06;0.0;1.72012;0.0;0.151858;0.078145;0.8936360000000001;0.0039700000000000004;0.004359;4.4e-05;197427
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;240.8372930183193;False;All;1.0;15.0;False;2;4;2;0;0;971719.0;0.0;294189527.0;156669633.0;0.013949000000000001;0.0;0.0;8e-06;0.0;1.635652;3.8e-05;0.15518900000000002;0.076817;0.8864549999999999;0.0040030000000000005;0.00436;2e-06;196963
0;MVCC;1;28skt-1-config-base+alloc;376.4609443483617;False;All;1.0;15.0;False;4;4;12;0;0;2327724.0;0.0;642002894.0;635405807.0;0.027455;0.0;0.0;1.1e-05;0.0;4.2209;0.00025499999999999996;0.331088;0.317929;2.0905080000000003;0.008075;0.008568000000000001;7.2e-05;397251
0;MVCC;2;28skt-2-config-base+alloc+index;415.1765205580573;False;All;1.0;15.0;False;4;4;7;0;0;2348659.0;0.0;623517156.0;618851428.0;0.027486;0.0;0.0;1e-05;0.0;3.809358;0.000147;0.32167199999999996;0.290717;2.07978;0.007981;0.008661;8.2e-05;395389
0;MVCC;3;28skt-3-config-base+alloc+index+latch;415.0804487764361;False;All;1.0;15.0;False;4;4;7;0;0;2424451.0;0.0;656581469.0;623692230.0;0.027347000000000003;0.0;0.0;1e-05;0.0;3.814104;9.4e-05;0.321131;0.290067;2.0913619999999997;0.008029999999999999;0.008702;0.00011399999999999999;395790
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;412.1668162558184;False;All;1.0;15.0;False;4;4;6;0;0;2378913.0;0.0;629727554.0;624785689.0;0.027610000000000003;0.0;0.0;1e-05;0.0;3.8327199999999997;0.00011999999999999999;0.328665;0.31144499999999997;2.087895;0.007977;0.00856;0.000125;394930
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;443.54681518555026;False;All;1.0;15.0;False;4;4;5;0;0;2413127.0;0.0;650333088.0;343045009.0;0.028611;0.0;0.0;9e-06;0.0;3.56049;5.9e-05;0.320683;0.158789;1.9582709999999999;0.008009;0.008597;0.00011599999999999999;394811
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;457.03192634201434;False;All;1.0;15.0;False;4;4;7;0;0;2019077.0;0.0;626263942.0;342404391.0;0.028678;0.0;0.0;9e-06;0.0;3.4595569999999998;8.499999999999999e-05;0.326594;0.15576600000000002;1.9461060000000001;0.008015000000000001;0.008741;8.9e-05;395282
0;MVCC;1;28skt-1-config-base+alloc;1122.629569723909;False;All;1.0;15.0;False;56;4;370108;0;0;38615612.0;0.0;22665034756.0;10811923443.0;90.64771999999999;0.0;0.0;5e-05;0.0;277.531154;14.374162;7.028652;4.296499;34.845394;0.137916;0.12395199999999999;199.375073;5563655
0;MVCC;2;28skt-2-config-base+alloc+index;1223.2862332403722;False;All;1.0;15.0;False;56;4;349325;0;0;37355833.0;0.0;21339416748.0;10642707128.0;83.969462;0.0;0.0;4.6e-05;0.0;253.719386;12.533374;6.979539999999999;3.729023;34.743122;0.138822;0.12345199999999999;183.319198;5542347
0;MVCC;3;28skt-3-config-base+alloc+index+latch;1181.7429632453416;False;All;1.0;15.0;False;56;4;346019;0;0;37433782.0;0.0;21389385987.0;10682065690.0;89.172437;0.0;0.0;4.7e-05;0.0;263.80936099999997;12.957192;6.449611;3.751329;34.526792;0.136481;0.12377300000000001;193.348711;5567051
0;MVCC;4;28skt-4-config-base+alloc+index+latch+replicate_item;1178.9734997939306;False;All;1.0;15.0;False;56;4;346235;0;0;36994602.0;0.0;21300988459.0;10614402351.0;89.064972;0.0;0.0;4.7e-05;0.0;264.267945;12.993103999999999;6.7843;4.265976;34.578303999999996;0.133961;0.124151;193.49160700000002;5563659
0;MVCC;5;28skt-5-config-base+alloc+index+latch+replicate_item+batched_access;1239.08565444148;False;All;1.0;15.0;False;56;4;342989;0;0;37013800.0;0.0;20794224576.0;6198179111.0;85.532873;0.0;0.0;4.5e-05;0.0;251.20835099999996;12.207705;6.645223;2.175061;32.653438;0.134693;0.12385499999999999;184.421476;5558369
0;MVCC;6;28skt-6-config-base+alloc+index+latch+replicate_item+batched_access+bypass_cat;1270.490864810622;False;All;1.0;15.0;False;56;4;344609;0;0;35354091.0;0.0;19948960142.0;6221971562.0;83.505771;0.0;0.0;4.4e-05;0.0;244.940516;11.977808999999999;6.703922;2.162673;32.290919;0.133955;0.124366;179.748904;5557048
0;MVCC;1;28skt-1-config-base+alloc;651.6377253982893;False;All;1.0;15.0;False;8;4;6344;0;0;4728788.0;0.0;1800663654.0;1375487078.0;0.281032;0.0;0.0;1.2e-05;0.0;9.698665;0.038772;0.741819;0.6240859999999999;4.446696;0.016958;0.017143000000000002;0.9531059999999999;790002
